Date,Time,Latitude,Longitude
2013-08-15,22:40:01,41.90776167,-87.75279167
2013-08-15,22:40:11,41.90778,-87.75200167
2013-08-15,22:41:41,41.90775667,-87.75086667
2013-08-15,22:41:51,41.90775,-87.74992
2013-08-15,22:42:01,41.90776,-87.74900333
2013-08-15,22:42:11,41.90776833,-87.74814333
2013-08-15,22:42:21,41.90777,-87.74728167
2013-08-15,22:43:31,41.90504667,-87.74712
2013-08-15,22:43:41,41.90503667,-87.748075
2013-08-15,22:43:51,41.90503,-87.74868833
2013-08-15,22:44:01,41.90503,-87.749385
2013-08-15,22:44:11,41.905035,-87.750015
2013-08-15,22:44:21,41.90501,-87.75074167
2013-08-15,22:44:31,41.90464167,-87.75086333
2013-08-15,22:44:41,41.90404,-87.75085167
2013-08-15,22:44:51,41.90339667,-87.750845
2013-08-15,22:45:01,41.90278167,-87.75081833
2013-08-15,22:45:21,41.90210667,-87.75084167
2013-08-15,22:45:31,41.90144833,-87.75086667
2013-08-15,22:45:41,41.90078667,-87.75078667
2013-08-15,22:45:51,41.90023,-87.750765
2013-08-15,22:46:01,41.89959,-87.75076333
2013-08-15,22:46:11,41.89896833,-87.75074833
2013-08-15,22:46:31,41.89815333,-87.75073833
2013-08-15,22:46:41,41.89761167,-87.750745
2013-08-15,22:46:51,41.897035,-87.750715
2013-08-15,22:47:01,41.89694333,-87.750245
2013-08-15,22:47:11,41.896935,-87.749595
2013-08-15,22:47:21,41.89695333,-87.74888667
2013-08-15,22:47:31,41.89701,-87.74840167
2013-08-15,22:47:41,41.89741833,-87.74843167
2013-08-15,22:47:51,41.89797,-87.74842
2013-08-15,22:48:21,41.89933667,-87.74845833
2013-08-15,22:48:31,41.89994667,-87.74845333
2013-08-15,22:48:41,41.90036833,-87.74845333
2013-08-15,22:48:51,41.90092667,-87.74846833
2013-08-15,22:49:01,41.9015,-87.74846833
2013-08-15,22:49:11,41.902025,-87.748455
2013-08-15,22:49:31,41.902625,-87.74847
2013-08-15,22:49:41,41.90318333,-87.748465
2013-08-15,22:49:51,41.90385333,-87.74846
2013-08-15,22:50:01,41.90436167,-87.74847
2013-08-15,22:50:11,41.90496667,-87.74846667
2013-08-15,22:50:21,41.90564,-87.74847167
2013-08-15,22:50:31,41.90580333,-87.74791167
2013-08-15,22:50:41,41.905855,-87.746985
2013-08-15,22:54:31,41.88796667,-87.745625
2013-08-15,22:54:41,41.887875,-87.746145
2013-08-15,22:54:51,41.88785,-87.74713
2013-08-15,22:55:01,41.88784167,-87.747935
2013-08-15,22:55:11,41.887825,-87.74858667
2013-08-15,22:55:41,41.88808667,-87.75039833
2013-08-15,22:55:51,41.88867833,-87.75042667
2013-08-15,22:56:01,41.88910833,-87.75041833
2013-08-15,22:56:11,41.88928833,-87.75044667
2013-08-15,22:56:21,41.88979333,-87.75046167
2013-08-15,22:56:31,41.89029,-87.75048
2013-08-15,22:58:11,41.89428167,-87.74817833
2013-08-15,22:58:21,41.89358833,-87.74818333
2013-08-15,22:58:41,41.89250333,-87.74813833
2013-08-15,22:58:51,41.89198167,-87.74813
2013-08-15,22:59:01,41.89133833,-87.74813167
2013-08-15,22:59:11,41.890685,-87.74812167
2013-08-15,22:59:21,41.89016167,-87.74811
2013-08-15,22:59:31,41.88958667,-87.74808
2013-08-15,22:59:41,41.88896833,-87.74806833
2013-08-15,22:59:51,41.88868667,-87.748275
2013-08-15,23:00:11,41.88867167,-87.74954333
2013-08-15,23:00:21,41.88867833,-87.75024167
2013-08-15,23:00:31,41.88900667,-87.75035833
2013-08-15,23:01:41,41.89128667,-87.75149667
2013-08-15,23:01:51,41.89128333,-87.75228167
2013-08-15,23:02:01,41.89129,-87.752875
2013-08-15,23:02:31,41.89129,-87.753885
2013-08-15,23:02:41,41.89127333,-87.75445333
2013-08-15,23:03:11,41.89002333,-87.755555
2013-08-15,23:03:21,41.89001667,-87.75627833
2013-08-15,23:03:31,41.89000667,-87.75697833
2013-08-15,23:03:41,41.89006333,-87.75766167
2013-08-15,23:04:01,41.89124167,-87.75774
2013-08-15,23:04:11,41.89187667,-87.75777
2013-08-15,23:04:21,41.89250333,-87.75779333
2013-08-15,23:04:31,41.89302,-87.757825
2013-08-15,23:04:41,41.89376833,-87.75784667
2013-08-15,23:04:51,41.89447667,-87.75788667
2013-08-15,23:05:11,41.89519,-87.75788833
2013-08-15,23:05:21,41.89566,-87.757915
2013-08-15,23:05:31,41.89617167,-87.75793667
2013-08-15,23:05:41,41.896665,-87.75795167
2013-08-15,23:05:51,41.89741667,-87.75798167
2013-08-15,23:06:01,41.89811333,-87.75802167
2013-08-15,23:06:11,41.89856,-87.75803167
2013-08-15,23:06:21,41.89912333,-87.758055
2013-08-15,23:06:31,41.89960667,-87.75809
2013-08-15,23:06:41,41.90004,-87.75810333
2013-08-15,23:06:51,41.90056833,-87.75812167
2013-08-15,23:07:01,41.90104167,-87.75814333
2013-08-15,23:07:11,41.901515,-87.75817333
2013-08-15,23:07:41,41.90179333,-87.75946167
2013-08-15,23:07:51,41.90125333,-87.75943667
2013-08-15,23:08:01,41.900535,-87.75943833
2013-08-15,23:08:11,41.89995833,-87.75945167
2013-08-15,23:08:21,41.89933833,-87.759435
2013-08-15,23:08:31,41.89873333,-87.75942667
2013-08-15,23:08:41,41.89830333,-87.75941333
2013-08-15,23:08:51,41.89765667,-87.75941167
2013-08-15,23:09:01,41.897035,-87.75939167
2013-08-15,23:09:11,41.89651333,-87.759385
2013-08-15,23:09:21,41.895975,-87.759375
2013-08-15,23:09:31,41.89536167,-87.75935167
2013-08-15,23:10:01,41.89426667,-87.75933167
2013-08-15,23:10:11,41.89378333,-87.75931667
2013-08-15,23:10:21,41.89343,-87.75930333
2013-08-15,23:10:31,41.89310333,-87.75928833
2013-08-15,23:10:41,41.89257833,-87.75925167
2013-08-15,23:10:51,41.89197,-87.759235
2013-08-15,23:11:01,41.89146333,-87.75919
2013-08-15,23:11:11,41.89127,-87.75906
2013-08-15,23:11:21,41.89127833,-87.75825833
2013-08-15,23:12:01,41.89089,-87.75627333
2013-08-15,23:12:11,41.89058167,-87.75625667
2013-08-15,23:12:21,41.89021833,-87.756245
2013-08-15,23:12:31,41.89016667,-87.75686333
2013-08-15,23:12:41,41.89015167,-87.757545
2013-08-15,23:12:51,41.89017,-87.75823167
2013-08-15,23:13:01,41.89014667,-87.75891167
2013-08-15,23:13:11,41.89013667,-87.75978
2013-08-15,23:13:21,41.89013167,-87.76061667
2013-08-15,23:13:31,41.89011333,-87.76171167
2013-08-15,23:13:41,41.89009,-87.7627
2013-08-15,23:14:01,41.88962833,-87.76321167
2013-08-15,23:14:11,41.88943167,-87.76368
2013-08-15,23:14:21,41.88945,-87.76466333
2013-08-15,23:14:31,41.88943,-87.76556667
2013-08-15,23:14:41,41.88941167,-87.76634167
2013-08-15,23:14:51,41.88941,-87.76728
2013-08-15,23:15:01,41.88916167,-87.76754667
2013-08-15,23:15:11,41.88844333,-87.76753333
2013-08-15,23:15:51,41.88840333,-87.76974667
2013-08-15,23:16:01,41.88906,-87.76976
2013-08-15,23:16:11,41.88964833,-87.76979667
2013-08-15,23:16:21,41.89022667,-87.76982167
2013-08-15,23:16:31,41.89086833,-87.76984333
2013-08-15,23:16:41,41.89145,-87.76987
2013-08-15,23:16:51,41.89198,-87.76988333
2013-08-15,23:17:01,41.892685,-87.76991
2013-08-15,23:17:11,41.89316833,-87.76993333
2013-08-15,23:17:21,41.89370667,-87.769965
2013-08-15,23:18:11,41.89438,-87.77214833
2013-08-15,23:18:21,41.89368667,-87.77214
2013-08-15,23:18:31,41.89299667,-87.77213
2013-08-15,23:18:41,41.89232,-87.77211833
2013-08-15,23:18:51,41.89166,-87.77211333
2013-08-15,23:19:01,41.89105,-87.772125
2013-08-15,23:19:11,41.89038333,-87.77210167
2013-08-15,23:19:21,41.88978667,-87.77208167
2013-08-15,23:19:31,41.88911667,-87.77205667
2013-08-15,23:19:41,41.88847833,-87.77204167
2013-08-15,23:30:01,41.91328,-87.74651333
2013-08-15,23:30:11,41.91327167,-87.74725833
2013-08-15,23:30:21,41.91326333,-87.74798833
2013-08-15,23:30:31,41.913285,-87.748715
2013-08-15,23:30:41,41.91327167,-87.74944167
2013-08-15,23:30:51,41.91329,-87.75019667
2013-08-15,23:31:01,41.91328167,-87.751045
2013-08-15,23:31:11,41.913265,-87.75183667
2013-08-15,23:31:21,41.91327,-87.75249833
2013-08-15,23:31:31,41.913255,-87.75328667
2013-08-15,23:31:41,41.91326833,-87.75399667
2013-08-15,23:31:51,41.913255,-87.75478667
2013-08-15,23:32:01,41.91325833,-87.755395
2013-08-15,23:32:41,41.91320333,-87.75612833
2013-08-15,23:32:51,41.91320833,-87.75698667
2013-08-15,23:33:01,41.913205,-87.75791167
2013-08-15,23:33:11,41.91319833,-87.75881333
2013-08-15,23:33:21,41.91321,-87.75961667
2013-08-15,23:33:31,41.91317833,-87.76010167
2013-08-15,23:33:41,41.91316667,-87.760815
2013-08-15,23:33:51,41.91316667,-87.76155333
2013-08-15,23:34:01,41.91314333,-87.76230167
2013-08-15,23:34:21,41.91311167,-87.76355333
2013-08-15,23:34:31,41.91311667,-87.76426667
2013-08-15,23:35:01,41.91276333,-87.76569167
2013-08-15,23:35:21,41.91271833,-87.76783833
2013-08-15,23:35:31,41.91270333,-87.7689
2013-08-15,23:35:41,41.912685,-87.76993333
2013-08-15,23:35:51,41.91267667,-87.77093167
2013-08-15,23:36:01,41.91289167,-87.77133167
2013-08-15,23:36:11,41.91297,-87.77196333
2013-08-15,23:36:21,41.91294167,-87.77269667
2013-08-15,23:36:31,41.91295667,-87.77356
2013-08-15,23:36:51,41.91293833,-87.77556333
2013-08-15,23:37:01,41.912925,-87.776545
2013-08-15,23:37:11,41.91293,-87.77742333
2013-08-15,23:37:21,41.912925,-87.77828833
2013-08-15,23:37:41,41.91289667,-87.78015833
2013-08-15,23:37:51,41.91288333,-87.78096
2013-08-15,23:38:01,41.91288833,-87.78189167
2013-08-15,23:38:11,41.912865,-87.782425
2013-08-15,23:38:21,41.91286667,-87.78328833
2013-08-15,23:38:31,41.912845,-87.78412167
2013-08-15,23:38:51,41.9128,-87.78618333
2013-08-15,23:39:01,41.91280667,-87.78703167
2013-08-15,23:39:11,41.91280667,-87.78795333
2013-08-15,23:39:21,41.912785,-87.78895667
2013-08-15,23:39:31,41.91277833,-87.78989667
2013-08-15,23:39:41,41.912795,-87.79087667
2013-08-15,23:39:51,41.912765,-87.791865
2013-08-15,23:40:01,41.91275833,-87.79271833
2013-08-15,23:40:11,41.91277833,-87.79356667
2013-08-15,23:40:21,41.91278333,-87.79391
2013-08-15,23:44:01,41.91269333,-87.79468
2013-08-15,23:44:11,41.91267833,-87.79528167
2013-08-15,23:44:21,41.91269167,-87.79591667
2013-08-15,23:44:31,41.91269333,-87.79686333
2013-08-15,23:44:41,41.91268,-87.79760333
2013-08-15,23:44:51,41.91270833,-87.79836333
2013-08-15,23:45:01,41.91269333,-87.79903167
2013-08-15,23:45:11,41.91267667,-87.79967
2013-08-15,23:45:21,41.91267167,-87.80037167
2013-08-15,23:45:31,41.91266333,-87.80127833
2013-08-15,23:45:41,41.91267667,-87.80196833
2013-08-15,23:45:51,41.91266,-87.80271
2013-08-15,23:46:01,41.912655,-87.80358667
2013-08-15,23:46:11,41.91266,-87.80451333
2013-08-15,23:46:51,41.91079667,-87.80533
2013-08-15,23:47:01,41.91078333,-87.80451167
2013-08-15,23:47:11,41.91077,-87.80389167
2013-08-15,23:47:21,41.91078333,-87.80299667
2013-08-15,23:47:31,41.91076833,-87.802245
2013-08-15,23:47:41,41.91076667,-87.80132
2013-08-15,23:47:51,41.91077333,-87.80047833
2013-08-15,23:48:01,41.9108,-87.79976167
2013-08-15,23:48:11,41.91079833,-87.79879167
2013-08-15,23:48:21,41.910815,-87.79776
2013-08-15,23:48:31,41.91083167,-87.796805
2013-08-15,23:48:41,41.91082667,-87.79593333
2013-08-15,23:48:51,41.91082167,-87.79535333
2013-08-15,23:49:01,41.91083333,-87.794785
2013-08-15,23:49:11,41.91085,-87.79417833
2013-08-15,23:49:21,41.91082667,-87.79345167
2013-08-15,23:49:31,41.910845,-87.79255167
2013-08-15,23:49:41,41.91084833,-87.79166333
2013-08-15,23:49:51,41.91085,-87.79081333
2013-08-15,23:50:01,41.91085167,-87.79005167
2013-08-15,23:50:11,41.910875,-87.78918
2013-08-15,23:50:21,41.91086833,-87.78846
2013-08-15,23:50:31,41.910905,-87.78765667
2013-08-15,23:50:41,41.9109,-87.78687167
2013-08-15,23:50:51,41.91093,-87.78594833
2013-08-15,23:51:01,41.91092333,-87.78530833
2013-08-15,23:51:11,41.91092833,-87.78455
2013-08-15,23:51:21,41.91093,-87.78384833
2013-08-15,23:51:31,41.91094667,-87.78306
2013-08-15,23:51:41,41.91095333,-87.78221833
2013-08-15,23:51:51,41.91096167,-87.78152
2013-08-15,23:52:01,41.91097833,-87.78079167
2013-08-15,23:52:11,41.91098667,-87.78011167
2013-08-15,23:52:21,41.911,-87.77928833
2013-08-15,23:52:31,41.91101667,-87.778425
2013-08-15,23:52:41,41.91103167,-87.77766667
2013-08-15,23:52:51,41.911045,-87.77688833
2013-08-15,23:53:01,41.91105833,-87.77601833
2013-08-15,23:53:51,41.91107667,-87.77528
2013-08-15,23:54:01,41.91106167,-87.77442833
2013-08-15,23:54:11,41.91108333,-87.77358333
2013-08-15,23:54:21,41.91108333,-87.77289167
2013-08-15,23:54:31,41.91109667,-87.77201333
2013-08-15,23:54:41,41.91111,-87.77133333
2013-08-15,23:54:51,41.91110333,-87.77070333
2013-08-15,23:55:01,41.91112667,-87.76986
2013-08-15,23:55:11,41.91113333,-87.76899667
2013-08-15,23:55:21,41.91114167,-87.76822833
2013-08-15,23:55:31,41.91115167,-87.76731167
2013-08-15,23:55:41,41.91117667,-87.766625
2013-08-15,23:55:51,41.91116833,-87.766005
2013-08-15,23:56:31,41.91119667,-87.76517
2013-08-15,23:56:41,41.911205,-87.76433167
2013-08-15,23:56:51,41.91122167,-87.76346167
2013-08-15,23:57:01,41.91122833,-87.76301833
2013-08-15,23:57:11,41.91122333,-87.76227333
2013-08-15,23:57:21,41.91123167,-87.76144333
2013-08-15,23:57:31,41.91124167,-87.76071833
2013-08-15,23:57:41,41.91123,-87.75984
2013-08-15,23:57:51,41.91125667,-87.75902
2013-08-15,23:58:01,41.91126333,-87.75844
2013-08-15,23:58:11,41.91127667,-87.75755333
2013-08-15,23:58:21,41.911275,-87.75662667
2013-08-15,23:58:41,41.91130333,-87.75534333
2013-08-15,23:58:51,41.91132167,-87.75466833
2013-08-15,23:59:01,41.91133167,-87.75391167
2013-08-15,23:59:11,41.91133167,-87.75316
2013-08-15,23:59:21,41.91133667,-87.75225333
2013-08-15,23:59:31,41.91134333,-87.75160167
2013-08-15,23:59:41,41.91134167,-87.75098167
2013-08-15,23:59:51,41.91135667,-87.75028333
2013-08-15,20:25:25,41.93747,-87.80534667
2013-08-15,20:25:35,41.93707833,-87.80533333
2013-08-15,20:25:45,41.93667,-87.80532333
2013-08-15,20:25:55,41.93610333,-87.80531333
2013-08-15,20:26:05,41.93553,-87.80529
2013-08-15,20:26:15,41.93499167,-87.80526833
2013-08-15,20:26:25,41.934505,-87.80534167
2013-08-15,20:26:35,41.93395833,-87.80541333
2013-08-15,20:26:45,41.93358833,-87.80539333
2013-08-15,20:26:55,41.93315333,-87.80538833
2013-08-15,20:27:05,41.93269833,-87.80536833
2013-08-15,20:27:15,41.93208333,-87.805335
2013-08-15,20:27:25,41.93144667,-87.805305
2013-08-15,20:27:35,41.93103667,-87.80530833
2013-08-15,20:27:45,41.93090833,-87.80494
2013-08-15,20:27:55,41.93094,-87.80410833
2013-08-15,20:28:05,41.93144167,-87.80410667
2013-08-15,20:28:15,41.93200667,-87.804125
2013-08-15,20:28:25,41.93257167,-87.80414
2013-08-15,20:28:35,41.933085,-87.80416667
2013-08-15,20:28:45,41.933535,-87.80418833
2013-08-15,20:28:55,41.9339,-87.80420667
2013-08-15,20:29:05,41.934315,-87.80421667
2013-08-15,20:29:15,41.93459667,-87.80391667
2013-08-15,20:29:25,41.935255,-87.80394833
2013-08-15,20:29:35,41.93594667,-87.803965
2013-08-15,20:29:45,41.93660833,-87.80399833
2013-08-15,20:29:55,41.93733167,-87.804025
2013-08-15,20:30:45,41.93759,-87.80264333
2013-08-15,20:30:55,41.936945,-87.80263
2013-08-15,20:31:05,41.93638333,-87.802595
2013-08-15,20:31:15,41.935745,-87.80252667
2013-08-15,20:31:25,41.935065,-87.80250667
2013-08-15,20:31:35,41.93456833,-87.8025
2013-08-15,20:31:45,41.934435,-87.80292167
2013-08-15,20:31:55,41.933755,-87.80294333
2013-08-15,20:32:05,41.933065,-87.80291333
2013-08-15,20:32:15,41.93242833,-87.8029
2013-08-15,20:32:25,41.931705,-87.80286
2013-08-15,20:32:35,41.93107167,-87.80284667
2013-08-15,20:32:45,41.93084167,-87.802555
2013-08-15,20:32:55,41.93085167,-87.80161333
2013-08-15,20:33:05,41.93106167,-87.80102667
2013-08-15,20:33:15,41.93164833,-87.80105
2013-08-15,20:33:25,41.93223167,-87.80108
2013-08-15,20:33:35,41.93287167,-87.801105
2013-08-15,20:33:45,41.93352,-87.80112333
2013-08-15,20:33:55,41.93414167,-87.801145
2013-08-15,20:34:05,41.93476333,-87.80115833
2013-08-15,20:34:15,41.93539667,-87.80118333
2013-08-15,20:34:25,41.93604333,-87.80121667
2013-08-15,20:34:35,41.936725,-87.80123667
2013-08-15,20:34:45,41.937425,-87.801275
2013-08-15,20:35:35,41.93751,-87.799425
2013-08-15,20:35:45,41.936895,-87.79940167
2013-08-15,20:35:55,41.93632333,-87.79936833
2013-08-15,20:36:05,41.935715,-87.79933333
2013-08-15,20:36:15,41.9351,-87.79932833
2013-08-15,20:36:25,41.93460667,-87.79931167
2013-08-15,20:36:35,41.93402333,-87.799305
2013-08-15,20:36:45,41.933425,-87.79928
2013-08-15,20:36:55,41.932905,-87.79926833
2013-08-15,20:37:05,41.93235333,-87.79925333
2013-08-15,20:37:15,41.93214,-87.79923333
2013-08-15,20:37:25,41.93155333,-87.79920167
2013-08-15,20:37:55,41.931235,-87.79798833
2013-08-15,20:38:05,41.93190333,-87.79800333
2013-08-15,20:38:15,41.93251167,-87.79802667
2013-08-15,20:38:25,41.93314667,-87.79803833
2013-08-15,20:38:35,41.93387333,-87.79806167
2013-08-15,20:38:45,41.934375,-87.798075
2013-08-15,20:38:55,41.93498833,-87.79809333
2013-08-15,20:39:05,41.93562333,-87.79812333
2013-08-15,20:39:15,41.93623167,-87.79815
2013-08-15,20:39:25,41.93684333,-87.79817333
2013-08-15,20:39:35,41.93752,-87.798195
2013-08-15,20:40:05,41.93770667,-87.79697333
2013-08-15,20:40:15,41.93712167,-87.79696167
2013-08-15,20:40:25,41.93655667,-87.79692833
2013-08-15,20:40:35,41.935975,-87.796905
2013-08-15,20:40:45,41.93535333,-87.79689167
2013-08-15,20:40:55,41.93473167,-87.79683167
2013-08-15,20:41:05,41.93412833,-87.79682
2013-08-15,20:41:15,41.93356167,-87.79679667
2013-08-15,20:41:25,41.93306333,-87.79679
2013-08-15,20:41:35,41.93243,-87.79676333
2013-08-15,20:41:45,41.93182167,-87.79674
2013-08-15,20:41:55,41.93121333,-87.79671167
2013-08-15,20:42:55,41.93148833,-87.79309333
2013-08-15,20:43:05,41.93207667,-87.79313
2013-08-15,20:43:15,41.93258333,-87.79313167
2013-08-15,20:43:25,41.93325167,-87.79313833
2013-08-15,20:43:35,41.93397167,-87.79315667
2013-08-15,20:43:45,41.93461167,-87.79317
2013-08-15,20:43:55,41.93515667,-87.79321167
2013-08-15,20:44:05,41.93573667,-87.79323
2013-08-15,20:44:15,41.93633833,-87.79324333
2013-08-15,20:44:25,41.93699667,-87.79326667
2013-08-15,20:44:35,41.93767833,-87.79329833
2013-08-15,20:45:05,41.937815,-87.79450833
2013-08-15,20:45:15,41.93732,-87.79449833
2013-08-15,20:45:25,41.93672167,-87.79447
2013-08-15,20:45:35,41.93617833,-87.79445667
2013-08-15,20:45:45,41.93542667,-87.79441333
2013-08-15,20:45:55,41.9349,-87.79438833
2013-08-15,20:46:05,41.93437333,-87.79437167
2013-08-15,20:46:15,41.93374333,-87.79435167
2013-08-15,20:46:25,41.93313,-87.79434167
2013-08-15,20:46:35,41.932495,-87.794315
2013-08-15,20:46:45,41.931845,-87.79429833
2013-08-15,20:46:55,41.93119833,-87.79428333
2013-08-15,20:48:15,41.931245,-87.791875
2013-08-15,20:48:25,41.93188,-87.79188833
2013-08-15,20:48:35,41.932445,-87.79190167
2013-08-15,20:48:45,41.933,-87.79191833
2013-08-15,20:48:55,41.933595,-87.791935
2013-08-15,20:49:05,41.93415833,-87.791955
2013-08-15,20:49:15,41.934665,-87.79196333
2013-08-15,20:49:25,41.93532167,-87.791985
2013-08-15,20:49:35,41.93595667,-87.79200333
2013-08-15,20:49:45,41.93658333,-87.79202833
2013-08-15,20:49:55,41.93719833,-87.79205333
2013-08-15,20:50:05,41.93773167,-87.792065
2013-08-15,20:50:35,41.93775333,-87.790795
2013-08-15,20:50:45,41.937235,-87.790755
2013-08-15,20:50:55,41.93672333,-87.79073833
2013-08-15,20:51:05,41.93621667,-87.79069667
2013-08-15,20:51:15,41.93570833,-87.79068
2013-08-15,20:51:25,41.93526,-87.79068667
2013-08-15,20:51:35,41.934805,-87.79067333
2013-08-15,20:51:45,41.934285,-87.790655
2013-08-15,20:51:55,41.93375667,-87.79064667
2013-08-15,20:52:05,41.93325667,-87.79064
2013-08-15,20:52:15,41.93289167,-87.79073167
2013-08-15,20:52:25,41.93286333,-87.79142167
2013-08-15,20:52:35,41.93274333,-87.791885
2013-08-15,20:52:45,41.93215,-87.79185333
2013-08-15,20:52:55,41.93150333,-87.79184167
2013-08-15,20:53:45,41.931735,-87.78943167
2013-08-15,20:53:55,41.932305,-87.78944833
2013-08-15,20:54:05,41.932845,-87.789425
2013-08-15,20:54:15,41.93332167,-87.78949167
2013-08-15,20:54:25,41.93384833,-87.78952833
2013-08-15,20:54:35,41.93433833,-87.78953333
2013-08-15,20:54:45,41.934765,-87.78954333
2013-08-15,20:54:55,41.935305,-87.789555
2013-08-15,20:55:05,41.93579167,-87.78957667
2013-08-15,20:55:15,41.93627333,-87.78959167
2013-08-15,20:55:25,41.93677,-87.78961167
2013-08-15,20:55:35,41.93732333,-87.789635
2013-08-15,20:55:45,41.93792333,-87.789655
2013-08-15,20:56:05,41.93812,-87.78843
2013-08-15,20:56:15,41.93754167,-87.78842167
2013-08-15,20:56:25,41.93695,-87.788395
2013-08-15,20:56:35,41.93637,-87.78837167
2013-08-15,20:56:45,41.93573333,-87.78835
2013-08-15,20:56:55,41.93507667,-87.78833333
2013-08-15,20:57:05,41.93455833,-87.788305
2013-08-15,20:57:15,41.934,-87.78827833
2013-08-15,20:57:25,41.93372,-87.78825
2013-08-15,20:57:35,41.93329333,-87.788225
2013-08-15,20:57:45,41.93280333,-87.78822667
2013-08-15,20:57:55,41.93221833,-87.78819
2013-08-15,20:58:05,41.93171667,-87.78817
2013-08-15,20:58:45,41.93157167,-87.78696833
2013-08-15,20:58:55,41.93228833,-87.787
2013-08-15,20:59:05,41.93292667,-87.787015
2013-08-15,20:59:15,41.93358333,-87.78704
2013-08-15,20:59:25,41.93421167,-87.78705167
2013-08-15,20:59:35,41.934855,-87.787085
2013-08-15,20:59:45,41.93553833,-87.78710833
2013-08-15,20:59:55,41.93622333,-87.78712167
2013-08-15,21:00:05,41.93681833,-87.78714667
2013-08-15,21:00:15,41.93750333,-87.78717667
2013-08-15,21:01:35,41.934685,-87.78617833
2013-08-15,21:01:45,41.93467667,-87.78692833
2013-08-15,21:01:55,41.93467,-87.78780167
2013-08-15,21:02:05,41.93464833,-87.78859667
2013-08-15,21:02:15,41.93463333,-87.78940167
2013-08-15,21:02:25,41.93461667,-87.79024833
2013-08-15,21:02:35,41.934605,-87.79117
2013-08-15,21:02:45,41.9346,-87.79209833
2013-08-15,21:02:55,41.934605,-87.793015
2013-08-15,21:03:05,41.93458,-87.79390333
2013-08-15,21:03:15,41.93438167,-87.79428667
2013-08-15,21:03:25,41.93381333,-87.794255
2013-08-15,21:03:35,41.93322,-87.79425
2013-08-15,21:03:45,41.932685,-87.794215
2013-08-15,21:03:55,41.932005,-87.79419667
2013-08-15,21:04:05,41.93131,-87.79417833
2013-08-15,21:04:35,41.93057667,-87.79413833
2013-08-15,21:04:45,41.93004833,-87.79412667
2013-08-15,21:04:55,41.92949667,-87.79411667
2013-08-15,21:05:05,41.92885667,-87.79410833
2013-08-15,21:05:15,41.92832833,-87.7941
2013-08-15,21:05:25,41.92792333,-87.79408167
2013-08-15,21:05:35,41.92746333,-87.79407
2013-08-15,21:05:45,41.92689,-87.79405333
2013-08-15,21:05:55,41.926255,-87.79403167
2013-08-15,21:06:05,41.925635,-87.794015
2013-08-15,21:06:15,41.92497667,-87.79400333
2013-08-15,21:06:25,41.92435667,-87.79399
2013-08-15,21:07:05,41.92426667,-87.79280167
2013-08-15,21:07:15,41.92487667,-87.79282
2013-08-15,21:07:25,41.92548833,-87.79284333
2013-08-15,21:07:35,41.92614,-87.79286333
2013-08-15,21:07:45,41.92681,-87.79291
2013-08-15,21:07:55,41.927455,-87.79294167
2013-08-15,21:08:05,41.92818,-87.79297167
2013-08-15,21:08:15,41.92887667,-87.79297833
2013-08-15,21:08:25,41.92963167,-87.79300167
2013-08-15,21:08:35,41.93030167,-87.79302667
2013-08-15,21:10:05,41.93016833,-87.79789167
2013-08-15,21:10:15,41.92950667,-87.79787167
2013-08-15,21:10:25,41.92894667,-87.79784667
2013-08-15,21:10:35,41.928365,-87.79782833
2013-08-15,21:10:45,41.92782167,-87.79780833
2013-08-15,21:10:55,41.92730833,-87.797795
2013-08-15,21:11:05,41.92669333,-87.79775
2013-08-15,21:11:15,41.92619167,-87.797735
2013-08-15,21:11:25,41.92562833,-87.79771333
2013-08-15,21:11:45,41.92422,-87.79768
2013-08-15,21:12:25,41.92413333,-87.79649333
2013-08-15,21:12:35,41.92464833,-87.79652167
2013-08-15,21:12:45,41.925095,-87.79653833
2013-08-15,21:12:55,41.92569,-87.79655667
2013-08-15,21:13:05,41.92637333,-87.79659167
2013-08-15,21:13:15,41.92693333,-87.796605
2013-08-15,21:13:35,41.92723167,-87.79708667
2013-08-15,21:13:45,41.92729,-87.79779667
2013-08-15,21:14:15,41.92903667,-87.79773167
2013-08-15,21:14:25,41.92904167,-87.7969
2013-08-15,21:14:35,41.92942333,-87.79666833
2013-08-15,21:14:45,41.93007833,-87.79669667
2013-08-15,21:14:55,41.93068833,-87.79672333
2013-08-15,21:15:45,41.93037833,-87.800975
2013-08-15,21:15:55,41.929685,-87.80093667
2013-08-15,21:16:05,41.92906167,-87.80091333
2013-08-15,21:16:15,41.92838833,-87.80087333
2013-08-15,21:16:25,41.92768667,-87.80084667
2013-08-15,21:16:35,41.92712667,-87.80082
2013-08-15,21:16:45,41.926515,-87.80081333
2013-08-15,21:16:55,41.92580167,-87.80079667
2013-08-15,21:17:05,41.92525667,-87.80077833
2013-08-15,21:17:15,41.924565,-87.800755
2013-08-15,21:17:25,41.92392833,-87.80073
2013-08-15,21:17:55,41.92421667,-87.798925
2013-08-15,21:18:05,41.92492667,-87.79895333
2013-08-15,21:18:15,41.92546,-87.79893167
2013-08-15,21:18:25,41.92592167,-87.799
2013-08-15,21:18:35,41.92649,-87.79902667
2013-08-15,21:18:45,41.92711667,-87.79904167
2013-08-15,21:18:55,41.927735,-87.79907167
2013-08-15,21:19:05,41.92833167,-87.79908667
2013-08-15,21:19:15,41.92899167,-87.79911667
